id_pais,year,industria
CHL,2003,29.7153366007983
CHL,2002,28.5180345922146
CHL,2001,28.4825729751045
CHL,2000,27.8329007305146
CAN,2020,24.6223059554353
CAN,2019,24.6223059554353
CAN,2018,24.6223059554353
CAN,2017,24.0278028870792
CAN,2016,23.2953005455848
CAN,2015,24.4156825468916
CAN,2014,27.1379424601872
CAN,2013,26.6132351758366
CAN,2012,26.6346687974256
CAN,2011,27.1393405983891
CAN,2010,26.3511331619895
CAN,2009,25.0760182112778
CAN,2008,29.3420195046589
CAN,2007,28.6859019053535
CAN,2006,28.8475544811015
CAN,2005,29.2129915241778
CAN,2004,28.3911197223378
CAN,2003,27.9074104477255
CAN,2002,27.5731410327833
CAN,2001,28.4475354619999
CAN,2000,29.5000375204667
BRA,2020,17.7016526357078
BRA,2019,18.7546275757344
BRA,2018,18.749051454678
BRA,2017,18.1885023126814
BRA,2016,18.3547582818562
BRA,2015,19.3600439763687
BRA,2014,20.4724627525642
BRA,2013,21.224809951341
BRA,2012,22.1336473661474
BRA,2011,23.1020509684591
BRA,2010,23.2679773554086
BRA,2009,21.8785926300792
BRA,2008,23.0852937600656
BRA,2007,23.1253804111996
BRA,2006,23.5440216750205
BRA,2005,24.1725782835869
BRA,2004,24.3066232905777
BRA,2003,23.0838178183236
BRA,2002,22.4953278210778
BRA,2001,22.6395279128549
BRA,2000,23.0066186293679
BOL,2020,23.4919320116415
BOL,2019,25.2102745511952
BOL,2018,26.2465894715173
BOL,2017,26.3699744281296
BOL,2016,25.3263589797711
BOL,2015,25.2024162838659
BOL,2014,27.6254998805738
BOL,2013,28.5181929044884
BOL,2012,29.3342196293346
BOL,2011,30.3691066361261
BOL,2010,30.1439417460822
BOL,2009,29.2286844945559
BOL,2008,29.7366397824222
BOL,2007,28.2897904061027
BOL,2006,27.652247464959
BOL,2005,26.2692194219914
BOL,2004,26.8396494762825
BOL,2003,25.5964904919612
BOL,2002,25.4735692447779
BOL,2001,25.4206764753126
BOL,2000,25.7390221812353
BLZ,2020,14.1716352925624
BLZ,2019,12.7671451489632
BLZ,2018,11.7758327081488
BLZ,2017,13.3174405396266
BLZ,2016,14.1018277794448
BLZ,2015,14.1419936019567
BLZ,2014,16.0582137619307
BLZ,2013,16.9845146669837
BLZ,2012,17.7671697976257
BLZ,2011,19.9376425758983
BLZ,2010,18.9610477309662
BLZ,2009,19.0689832973578
BLZ,2008,19.4841417464841
BLZ,2007,18.2365229232347
BLZ,2006,17.6830723697798
BLZ,2005,15.0272668280515
BLZ,2004,15.2238773330039
BLZ,2003,15.0525074918286
BLZ,2002,16.9749600334907
BLZ,2001,17.7705415726164
BLZ,2000,18.5363005348873
BRB,2020,12.7580911278095
BRB,2019,12.0046718717992
BRB,2018,12.3351490870536
BRB,2017,12.7676023722004
BRB,2016,12.9914515652031
BRB,2015,13.6347090796447
BRB,2014,13.8486666688047
BRB,2013,14.0869918912154
BRB,2012,14.1873047483218
BRB,2011,14.5117772728547
BRB,2010,14.050570292677
BRB,2009,15.4120046093473
BRB,2008,15.1418532956688
BRB,2007,14.7289513261334
BRB,2006,16.2227937936478
BRB,2005,14.9456735174761
BRB,2004,15.0878211641748
BRB,2003,15.7049384639352
BRB,2002,14.4197650088524
BRB,2001,14.6914388606973
BRB,2000,15.3064226180748
ARG,2020,23.3112183791703
ARG,2019,24.052388220108
ARG,2018,23.7195923321304
ARG,2017,21.782123219335
ARG,2016,22.0541072112108
ARG,2015,23.153056135905
ARG,2014,24.2773944936602
ARG,2013,24.0058814423072
ARG,2012,24.4290570649122
ARG,2011,25.2126976058843
ARG,2010,25.2587762576722
ARG,2009,25.2842047993735
ARG,2008,26.2724599395946
ARG,2007,27.4152361334783
ARG,2006,29.2032796652469
ARG,2005,28.6263140439084
ARG,2004,28.816922006834
ARG,2003,32.6450990996503
ARG,2002,30.5577370913046
ARG,2001,25.2434339827333
ARG,2000,25.9908360111364
ATG,2020,21.1032607520488
ATG,2019,21.16303875479
ATG,2018,21.1069983049088
ATG,2017,19.2206966499644
ATG,2016,17.9383723748189
ATG,2015,16.4579794794781
ATG,2014,16.1886387614543
ATG,2013,15.6822606280428
ATG,2012,14.2854938176341
ATG,2011,14.5307687799923
ATG,2010,16.2041470390038
ATG,2009,19.4609361101647
ATG,2008,19.1239163168153
ATG,2007,17.7409753276249
ATG,2006,18.4522457441397
ATG,2005,14.5184648805214
ATG,2004,13.0533530385339
ATG,2003,13.2713740177401
ATG,2002,13.0460290245267
ATG,2001,12.8825244066071
ATG,2000,13.8907314449624
